airplaneID AirlineID fromAirport toAirport
16692 26691 CA PEK CSX
16693 26692 CA PEK CTS
16694 26693 CA PEK CTU
16695 26694 CA PEK CZX
16696 26695 CA PEK DAT
16697 26696 CA PEK DAX
16698 26697 CA PEK DDG
16699 26698 CA PEK DEL
16700 26699 CA PEK DLC
16701 26700 CA PEK DQA
16702 26701 CA PEK DSN
16703 26702 CA PEK DUS
16704 26703 CA PEK DXB
16705 26704 CA PEK DYG
16706 26705 CA PEK EWR
16707 26706 CA PEK FCO
16708 26707 CA PEK FNJ
16709 26708 CA PEK FOC
16710 26709 CA PEK FRA
16711 26710 CA PEK FUG
16712 26711 CA PEK GMP
16713 26712 CA PEK GVA
16714 26713 CA PEK GYS
16715 26714 CA PEK HAK
16716 26715 CA PEK HEL
16717 26716 CA PEK HET
16718 26717 CA PEK HFE
16719 26718 CA PEK HGH
16720 26719 CA PEK HKG
16721 26720 CA PEK HKT
16722 26721 CA PEK HLD
16723 26722 CA PEK HLH
16724 26723 CA PEK HMI
16725 26724 CA PEK HND
16726 26725 CA PEK HNL
16727 26726 CA PEK HRB
16728 26727 CA PEK HYN
16729 26728 CA PEK IAD
16730 26729 CA PEK IAH
16731 26730 CA PEK ICN
16732 26731 CA PEK INC
16733 26732 CA PEK IST
16734 26733 CA PEK JDZ
16735 26734 CA PEK JFK
16736 26735 CA PEK JGS
16737 26736 CA PEK JIU
16738 26737 CA PEK JMU
16739 26738 CA PEK JNB
16740 26739 CA PEK KHN
16741 26740 CA PEK KIX
16742 26741 CA PEK KMG
16743 26742 CA PEK KOW
16744 26743 CA PEK KWE
16745 26744 CA PEK KWL
16746 26745 CA PEK LAX
16747 26746 CA PEK LGW
16748 26747 CA PEK LHR
16749 26748 CA PEK LHW
16750 26749 CA PEK LJG
16751 26750 CA PEK LXA
16752 26751 CA PEK LZH
16753 26752 CA PEK MAD
16754 26753 CA PEK MDG
16755 26754 CA PEK MFM
16756 26755 CA PEK MIG
16757 26756 CA PEK MNL
16758 26757 CA PEK MUC
16759 26758 CA PEK MWX
16760 26759 CA PEK MXP
16761 26760 CA PEK NDG
16762 26761 CA PEK NGB
16763 26762 CA PEK NGO
16764 26763 CA PEK NKG
16765 26764 CA PEK NNG
16766 26765 CA PEK NRT
16767 26766 CA PEK NTG
16768 26767 CA PEK OKA
16769 26768 CA PEK ORD
16770 26769 CA PEK PUS
16771 26770 CA PEK PVG
16772 26771 CA PEK REP
16773 26772 CA PEK RGN
16774 26773 CA PEK RLK
16775 26774 CA PEK SFO
16776 26775 CA PEK SGN
16777 26776 CA PEK SHA
16778 26777 CA PEK SHE
16779 26778 CA PEK SIN
16780 26779 CA PEK SVO
16781 26780 CA PEK SWA
16782 26781 CA PEK SYD
16783 26782 CA PEK SYX
16784 26783 CA PEK SZX
16785 26784 CA PEK TAE
16786 26785 CA PEK TAO
16787 26786 CA PEK TGO
16788 26787 CA PEK TLV
16789 26788 CA PEK TNA
16790 26789 CA PEK TPE
16791 26790 CA PEK TXN
16792 26791 CA PEK TYN
16793 26792 CA PEK ULN
16794 26793 CA PEK URC
16795 26794 CA PEK VIE
16796 26795 CA PEK WAW
16797 26796 CA PEK WNZ
16798 26797 CA PEK WUA
16799 26798 CA PEK WUH
16800 26799 CA PEK WUX
16801 26800 CA PEK XFN
16802 26801 CA PEK XIL
16803 26802 CA PEK XIY
16804 26803 CA PEK XMN
16805 26804 CA PEK XNN
16806 26805 CA PEK YBP
16807 26806 CA PEK YCU
16808 26807 CA PEK YIC
16809 26808 CA PEK YIH
16810 26809 CA PEK YIW
16811 26810 CA PEK YNJ
16812 26811 CA PEK YNT
16813 26812 CA PEK YNZ
16814 26813 CA PEK YTY
16815 26814 CA PEK YVR
16816 26815 CA PEK YYZ
16817 26816 CA PEK ZHA
16818 26817 CA PEK ZUH
16819 26818 CA PEK ZYI
16820 26819 CA PUS HGH
16821 26820 CA PUS PEK
16822 26821 CA PVG AKL
16823 26822 CA PVG CAN
16824 26823 CA PVG CDG
16825 26824 CA PVG CKG
16826 26825 CA PVG CTU
16827 26826 CA PVG DLC
16828 26827 CA PVG EWR
16829 26828 CA PVG FRA
16830 26829 CA PVG FUK
16831 26830 CA PVG HEL
16832 26831 CA PVG HET
16833 26832 CA PVG INC
16834 26833 CA PVG IST
16835 26834 CA PVG JJN
16836 26835 CA PVG JZH
16837 26836 CA PVG KHN
16838 26837 CA PVG KIX
16839 26838 CA PVG KMG
16840 26839 CA PVG KWE
16841 26840 CA PVG KWL
16842 26841 CA PVG LAX
16843 26842 CA PVG LHR
16844 26843 CA PVG MEL
16845 26844 CA PVG MFM
16846 26845 CA PVG MUC
16847 26846 CA PVG MXP
16848 26847 CA PVG NGO
16849 26848 CA PVG NRT
16850 26849 CA PVG ORD
16851 26850 CA PVG PEK
16852 26851 CA PVG SDJ
16853 26852 CA PVG SFO
16854 26853 CA PVG SYD
16855 26854 CA PVG SZX
16856 26855 CA PVG TAO
16857 26856 CA PVG TPE
16858 26857 CA PVG WNZ
16859 26858 CA PVG XIY
16860 26859 CA PVG YNT
16861 26860 CA PVG YVR
16862 26861 CA PVG YYZ
16863 26862 CA PZI CTU
16864 26863 CA REP PEK
16865 26864 CA RGN KMG
16866 26865 CA RGN PEK
16867 26866 CA RLK PEK
16868 26867 CA SDJ PVG
16869 26868 CA SFO PEK
16870 26869 CA SFO PVG
16871 26870 CA SGN PEK
16872 26871 CA SHA CAN
16873 26872 CA SHA CKG
16874 26873 CA SHA CTU
16875 26874 CA SHA HND
16876 26875 CA SHA JDZ
16877 26876 CA SHA KWE
16878 26877 CA SHA MFM
16879 26878 CA SHA PEK
16880 26879 CA SHA SZX
16881 26880 CA SHA TAO
16882 26881 CA SHA TNA
16883 26882 CA SHA TSA
16884 26883 CA SHA TSN
16885 26884 CA SHA YNT
16886 26885 CA SHE CAN
16887 26886 CA SHE CGO
16888 26887 CA SHE CTU
16889 26888 CA SHE CZX
16890 26889 CA SHE FRA
16891 26890 CA SHE HET
16892 26891 CA SHE HGH
16893 26892 CA SHE LYI
16894 26893 CA SHE MFM
16895 26894 CA SHE NKG
16896 26895 CA SHE NRT
16897 26896 CA SHE NTG
16898 26897 CA SHE PEK
16899 26898 CA SHE SZX
16900 26899 CA SHE TAO
16901 26900 CA SHE TNA
16902 26901 CA SHE TYN
16903 26902 CA SHE WNZ
16904 26903 CA SHE WUH
16905 26904 CA SHE WUX
16906 26905 CA SHE XIY
16907 26906 CA SIN CTU
16908 26907 CA SIN PEK
16909 26908 CA SIN SZX
16910 26909 CA SJW CKG
16911 26910 CA SJW INC
16912 26911 CA SJW TAO
16913 26912 CA SJW YNT
16914 26913 CA SVO PEK
16915 26914 CA SWA CTU
16916 26915 CA SWA PEK
16917 26916 CA SYD PEK
16918 26917 CA SYD PVG
16919 26918 CA SYX CTU
16920 26919 CA SYX NNG
16921 26920 CA SYX PEK
16922 26921 CA SYX SZX
16923 26922 CA SYX TYN
16924 26923 CA SYX WNZ
16925 26924 CA SYX WUX
16926 26925 CA SYX XMN
16927 26926 CA SZX BKK
16928 26927 CA SZX CGO
16929 26928 CA SZX CGQ
16930 26929 CA SZX CKG
16931 26930 CA SZX CTU
16932 26931 CA SZX CZX
16933 26932 CA SZX DAX
16934 26933 CA SZX DLC
16935 26934 CA SZX GYS
16936 26935 CA SZX HAK
16937 26936 CA SZX HFE
16938 26937 CA SZX HGH
16939 26938 CA SZX HRB
16940 26939 CA SZX HYN
16941 26940 CA SZX JDZ
16942 26941 CA SZX JJN
16943 26942 CA SZX JUZ
16944 26943 CA SZX KHN
16945 26944 CA SZX KMG
16946 26945 CA SZX KWE
16947 26946 CA SZX KWL
16948 26947 CA SZX MIG
16949 26948 CA SZX NKG
16950 26949 CA SZX NNG
16951 26950 CA SZX NTG
16952 26951 CA SZX PEK
16953 26952 CA SZX PVG
16954 26953 CA SZX SHA
16955 26954 CA SZX SHE
16956 26955 CA SZX SIN
16957 26956 CA SZX SYX
16958 26957 CA SZX TAO
16959 26958 CA SZX TNA
16960 26959 CA SZX TSN
16961 26960 CA SZX TYN
16962 26961 CA SZX WNZ
16963 26962 CA SZX WUH
16964 26963 CA SZX WUX
16965 26964 CA SZX XFN
16966 26965 CA SZX XIY
16967 26966 CA SZX XMN
16968 26967 CA SZX YBP
16969 26968 CA SZX YCU
16970 26969 CA SZX YIC
16971 26970 CA SZX YIH
16972 26971 CA SZX YNT
16973 26972 CA SZX ZHA
16974 26973 CA TAE PEK
16975 26974 CA TAO CAN
16976 26975 CA TAO CGO
16977 26976 CA TAO CGQ
16978 26977 CA TAO CKG
16979 26978 CA TAO CTU
16980 26979 CA TAO DLC
16981 26980 CA TAO HFE
16982 26981 CA TAO HGH
16983 26982 CA TAO HRB
16984 26983 CA TAO ICN
16985 26984 CA TAO JNZ
16986 26985 CA TAO KHN
16987 26986 CA TAO KIX
16988 26987 CA TAO NGB
16989 26988 CA TAO NKG
16990 26989 CA TAO NRT
16991 26990 CA TAO PEK
16992 26991 CA TAO PVG
16993 26992 CA TAO SHA
16994 26993 CA TAO SHE
16995 26994 CA TAO SJW
16996 26995 CA TAO SZX
16997 26996 CA TAO TSN
16998 26997 CA TAO TYN
16999 26998 CA TAO WNZ
17000 26999 CA TAO WUH
17001 27000 CA TAO WUS
17002 27001 CA TAO XIY
17003 27002 CA TAO XMN
17004 27003 CA TAO YCU
17005 27004 CA TAO YNJ
17006 27005 CA TGO PEK
17007 27006 CA TLV PEK
17008 27007 CA TMP ARN
17009 27008 CA TNA CAN
17010 27009 CA TNA CGO
17011 27010 CA TNA CGQ
17012 27011 CA TNA CKG
17013 27012 CA TNA CSX
17014 27013 CA TNA CTU
17015 27014 CA TNA DLC
17016 27015 CA TNA FOC
17017 27016 CA TNA HET
17018 27017 CA TNA HGH
17019 27018 CA TNA HRB
17020 27019 CA TNA ICN
17021 27020 CA TNA INC
17022 27021 CA TNA KHN
17023 27022 CA TNA KIX
17024 27023 CA TNA KMG
17025 27024 CA TNA KWE
17026 27025 CA TNA LHW
17027 27026 CA TNA PEK
17028 27027 CA TNA SHA
17029 27028 CA TNA SHE
17030 27029 CA TNA SZX
17031 27030 CA TNA TYN
17032 27031 CA TNA URC
17033 27032 CA TNA WNZ
17034 27033 CA TNA WUH
17035 27034 CA TNA XIY
17036 27035 CA TNA XMN
17037 27036 CA TNA YNT
17038 27037 CA TPE CKG
17039 27038 CA TPE CTU
17040 27039 CA TPE HET
17041 27040 CA TPE HGH
17042 27041 CA TPE PEK
17043 27042 CA TPE PVG
17044 27043 CA TPE WNZ
17045 27044 CA TSA SHA
17046 27045 CA TSA TSN
17047 27046 CA TSN BAV
17048 27047 CA TSN CAN
17049 27048 CA TSN CGO
17050 27049 CA TSN CKG
17051 27050 CA TSN CSX
17052 27051 CA TSN CTU
17053 27052 CA TSN DLC
17054 27053 CA TSN HAK
17055 27054 CA TSN HET
17056 27055 CA TSN HKG
17057 27056 CA TSN HRB
17058 27057 CA TSN ICN
17059 27058 CA TSN KMG
17060 27059 CA TSN NTG
17061 27060 CA TSN SHA
17062 27061 CA TSN SZX
17063 27062 CA TSN TAO
17064 27063 CA TSN TSA
17065 27064 CA TSN XIY
17066 27065 CA TSN XMN
17067 27066 CA TSN YCU
17068 27067 CA TXN PEK
17069 27068 CA TYN BAV
17070 27069 CA TYN CTU
17071 27070 CA TYN DLC
17072 27071 CA TYN DSN
17073 27072 CA TYN HRB
17074 27073 CA TYN KMG
17075 27074 CA TYN LHW
17076 27075 CA TYN MFM
17077 27076 CA TYN NKG
17078 27077 CA TYN PEK
17079 27078 CA TYN SHE
17080 27079 CA TYN SYX
17081 27080 CA TYN SZX
17082 27081 CA TYN TAO
17083 27082 CA TYN TNA
17084 27083 CA TYN URC
17085 27084 CA ULN PEK
17086 27085 CA URC CGO
17087 27086 CA URC CKG
17088 27087 CA URC CTU
17089 27088 CA URC HTN
17090 27089 CA URC INC
17091 27090 CA URC KHG
17092 27091 CA URC LHW
17093 27092 CA URC PEK
17094 27093 CA URC TNA
17095 27094 CA URC TYN
17096 27095 CA URC XIY
17097 27096 CA URC YCU
17098 27097 CA UYN CTU
17099 27098 CA VAA ARN
17100 27099 CA VIE BCN
17101 27100 CA VIE PEK
17102 27101 CA WAW PEK
17103 27102 CA WNZ CAN
17104 27103 CA WNZ CKG
17105 27104 CA WNZ CTU
17106 27105 CA WNZ KMG
17107 27106 CA WNZ KWE
17108 27107 CA WNZ PEK
17109 27108 CA WNZ PVG
17110 27109 CA WNZ SHE
17111 27110 CA WNZ SYX
17112 27111 CA WNZ SZX
17113 27112 CA WNZ TAO
17114 27113 CA WNZ TNA
17115 27114 CA WNZ TPE
17116 27115 CA WNZ XIY
17117 27116 CA WNZ ZUH
17118 27117 CA WUA PEK
17119 27118 CA WUH CAN
17120 27119 CA WUH CGQ
17121 27120 CA WUH CKG
17122 27121 CA WUH CNX
17123 27122 CA WUH CTU
17124 27123 CA WUH HET
17125 27124 CA WUH HKG
17126 27125 CA WUH INC
17127 27126 CA WUH KMG
17128 27127 CA WUH KWE
17129 27128 CA WUH MFM
17130 27129 CA WUH NNG
17131 27130 CA WUH PEK
17132 27131 CA WUH SHE
17133 27132 CA WUH SZX
17134 27133 CA WUH TAO
17135 27134 CA WUH TNA
17136 27135 CA WUH WUX
17137 27136 CA WUH XMN
17138 27137 CA WUH XNN
17139 27138 CA WUH YNT
17140 27139 CA WUS CAN
17141 27140 CA WUS CKG
17142 27141 CA WUS TAO
17143 27142 CA WUS XMN
17144 27143 CA WUX CAN
17145 27144 CA WUX CKG
17146 27145 CA WUX CTU
17147 27146 CA WUX DLC
17148 27147 CA WUX FOC
17149 27148 CA WUX PEK
17150 27149 CA WUX SHE
17151 27150 CA WUX SYX
17152 27151 CA WUX SZX
17153 27152 CA WUX WUH
17154 27153 CA WUX XIY
17155 27154 CA WUX XMN
17156 27155 CA WXN CAN
17157 27156 CA XFN PEK
17158 27157 CA XFN SZX
17159 27158 CA XIC CTU
17160 27159 CA XIL PEK
17161 27160 CA XIY CAN
17162 27161 CA XIY CKG
17163 27162 CA XIY CTU
17164 27163 CA XIY DLC
17165 27164 CA XIY HGH
17166 27165 CA XIY HRB
17167 27166 CA XIY INC
17168 27167 CA XIY JDZ
17169 27168 CA XIY KWE
17170 27169 CA XIY KWL
17171 27170 CA XIY LHW
17172 27171 CA XIY NKG
17173 27172 CA XIY NNG
17174 27173 CA XIY PEK
17175 27174 CA XIY PVG
17176 27175 CA XIY SHE
17177 27176 CA XIY SZX
17178 27177 CA XIY TAO
17179 27178 CA XIY TNA
17180 27179 CA XIY TSN
17181 27180 CA XIY URC
17182 27181 CA XIY WNZ
17183 27182 CA XIY WUX
17184 27183 CA XIY XMN
17185 27184 CA XIY XNN
17186 27185 CA XIY YNT
17187 27186 CA XIY YTY
17188 27187 CA XMN CAN
17189 27188 CA XMN CGK
17190 27189 CA XMN CGO
17191 27190 CA XMN CKG
17192 27191 CA XMN CSX
17193 27192 CA XMN CTU
17194 27193 CA XMN HFE
17195 27194 CA XMN HGH
17196 27195 CA XMN JDZ
17197 27196 CA XMN JIU
17198 27197 CA XMN JUZ
17199 27198 CA XMN KMG
17200 27199 CA XMN KWE
17201 27200 CA XMN KWL
17202 27201 CA XMN MFM
17203 27202 CA XMN NKG
17204 27203 CA XMN NNG
17205 27204 CA XMN NRT
17206 27205 CA XMN NTG
17207 27206 CA XMN PEK
17208 27207 CA XMN SYX
17209 27208 CA XMN SZX
17210 27209 CA XMN TAO
17211 27210 CA XMN TNA
17212 27211 CA XMN TSN
17213 27212 CA XMN WUH
17214 27213 CA XMN WUS
17215 27214 CA XMN WUX
17216 27215 CA XMN XIY
17217 27216 CA XMN YTY
17218 27217 CA XMN ZUH
17219 27218 CA XNN CGO
17220 27219 CA XNN CTU
17221 27220 CA XNN PEK
17222 27221 CA XNN WUH
17223 27222 CA XNN XIY
17224 27223 CA YBP CAN
17225 27224 CA YBP PEK
17226 27225 CA YBP SZX
17227 27226 CA YCU CAN
17228 27227 CA YCU CTU
17229 27228 CA YCU HGH
17230 27229 CA YCU KMG
17231 27230 CA YCU LHW
17232 27231 CA YCU PEK
17233 27232 CA YCU SZX
17234 27233 CA YCU TAO
17235 27234 CA YCU TSN
17236 27235 CA YCU URC
17237 27236 CA YIC PEK
17238 27237 CA YIC SZX
17239 27238 CA YIH PEK
17240 27239 CA YIH SZX
17241 27240 CA YIN CTU
17242 27241 CA YIW CTU
17243 27242 CA YIW PEK
17244 27243 CA YNJ ICN
17245 27244 CA YNJ PEK
17246 27245 CA YNJ TAO
17247 27246 CA YNT CAN
17248 27247 CA YNT CGQ
17249 27248 CA YNT CTU
17250 27249 CA YNT HGH
17251 27250 CA YNT HRB
17252 27251 CA YNT ICN
17253 27252 CA YNT NKG
17254 27253 CA YNT PEK
17255 27254 CA YNT PVG
17256 27255 CA YNT SHA
17257 27256 CA YNT SJW
17258 27257 CA YNT SZX
17259 27258 CA YNT TNA
17260 27259 CA YNT WUH
17261 27260 CA YNT XIY
17262 27261 CA YNZ PEK
17263 27262 CA YTY CKG
17264 27263 CA YTY PEK
17265 27264 CA YTY XIY
17266 27265 CA YTY XMN
17267 27266 CA YVR PEK
17268 27267 CA YVR PVG
17269 27268 CA YYZ PEK
17270 27269 CA YYZ PVG
17271 27270 CA ZHA CTU
17272 27271 CA ZHA PEK
17273 27272 CA ZHA SZX
17274 27273 CA ZUH CKG
17275 27274 CA ZUH CTU
17276 27275 CA ZUH FOC
17277 27276 CA ZUH HYN
17278 27277 CA ZUH KHN
17279 27278 CA ZUH KWE
17280 27279 CA ZUH NNG
17281 27280 CA ZUH PEK
17282 27281 CA ZUH WNZ
17283 27282 CA ZUH XMN
17284 27283 CA ZYI PEK
17285 27284 CC GUA SAP
17286 27285 CC GUA TGU
17287 27286 CC PEU TGU
17288 27287 CC RTB GUA
17289 27288 CC RTB SAP
17290 27289 CC RTB TGU
17291 27290 CC SAP GUA
17292 27291 CC SAP RTB
17293 27292 CC SAP TGU
17294 27293 CC TGU GUA
17295 27294 CC TGU PEU
17296 27295 CC TGU RTB
17297 27296 CC TGU SAP
17298 27297 CE AJA AVN
17299 27298 CE AVN AJA
17300 27299 CE AVN LIG
17301 27300 CE BES BOD
17302 27301 CE BOD BES
17303 27302 CE BOD RNS
17304 27303 CE LIG AVN
17305 27304 CE LIG LYS
17306 27305 CE LYS LIG
17307 27306 CE RNS BOD
17308 27307 CG BNE POM
17309 27308 CG BUA RAB
17310 27309 CG DAU LAE
17311 27310 CG DAU POM
17312 27311 CG DAU UNG
17313 27312 CG GKA HGU
17314 27313 CG GKA LAE
17315 27314 CG GKA MAG
17316 27315 CG GKA POM
17317 27316 CG GUR LSA
17318 27317 CG GUR MIS
17319 27318 CG GUR PNP
17320 27319 CG GUR POM
17321 27320 CG HGU GKA
17322 27321 CG HGU LAE
17323 27322 CG HGU MAG
17324 27323 CG HGU MXH
17325 27324 CG HGU POM
17326 27325 CG HGU TBG
17327 27326 CG HGU TIZ
17328 27327 CG HGU WWK
17329 27328 CG HKN LAE
17330 27329 CG HKN POM
17331 27330 CG HKN RAB
17332 27331 CG KVG RAB
17333 27332 CG LAE DAU
17334 27333 CG LAE GKA
17335 27334 CG LAE HGU
17336 27335 CG LAE HKN
17337 27336 CG LAE MAG
17338 27337 CG LAE MAS
17339 27338 CG LAE PNP
17340 27339 CG LAE POM
17341 27340 CG LAE RAB
17342 27341 CG LNV POM
17343 27342 CG LSA GUR
17344 27343 CG MAG GKA
17345 27344 CG MAG HGU
17346 27345 CG MAG LAE
17347 27346 CG MAG WWK
17348 27347 CG MAS LAE
17349 27348 CG MIS GUR
17350 27349 CG MXH HGU
17351 27350 CG MXH POM
17352 27351 CG PNP GUR
17353 27352 CG PNP LAE
17354 27353 CG PNP POM
17355 27354 CG PNP TFI
17356 27355 CG POM BNE
17357 27356 CG POM BUL
17358 27357 CG POM DAU
17359 27358 CG POM GKA
17360 27359 CG POM GUR
17361 27360 CG POM HGU
17362 27361 CG POM HKN
17363 27362 CG POM LAE
17364 27363 CG POM LNV
17365 27364 CG POM MXH
17366 27365 CG POM PNP
17367 27366 CG POM RAB
17368 27367 CG POM TBG
17369 27368 CG POM TFI
17370 27369 CG POM TIZ
17371 27370 CG POM UNG
17372 27371 CG RAB BUA
17373 27372 CG RAB HKN
17374 27373 CG RAB KVG
17375 27374 CG RAB LAE
17376 27375 CG RAB LNV
17377 27376 CG RAB POM
17378 27377 CG TBG HGU
17379 27378 CG TBG POM
17380 27379 CG TBG UNG
17381 27380 CG TFI PNP
17382 27381 CG TIZ HGU
17383 27382 CG TIZ MXH
17384 27383 CG UNG DAU
17385 27384 CG UNG HGU
17386 27385 CG UNG POM
17387 27386 CG UNG TBG
17388 27387 CG WWK HGU
17389 27388 CG WWK MAG
17390 27389 CI AKL BNE
17391 27390 CI AKL SYD
17392 27391 CI AMS BKK
17393 27392 CI AMS LHR
17394 27393 CI AMS MAN
17395 27394 CI ATL DFW
17396 27395 CI ATL LAX
17397 27396 CI ATL SFO
17398 27397 CI BKK AMS
17399 27398 CI BKK DME
17400 27399 CI BKK KHH
17401 27400 CI BKK TPE
17402 27401 CI BNE AKL
17403 27402 CI BNE TPE
17404 27403 CI CAN TPE
17405 27404 CI CGK HKG
17406 27405 CI CGK TPE
17407 27406 CI CKG KHH
17408 27407 CI CTS TPE
17409 27408 CI CTU TPE
17410 27409 CI DEL FCO
17411 27410 CI DEL TPE
17412 27411 CI DLC TPE
17413 27412 CI DME BKK
17414 27413 CI DPS TPE
17415 27414 CI FCO DEL
17416 27415 CI FRA TPE
17417 27416 CI FSZ TPE
17418 27417 CI FUK TPE
17419 27418 CI GMP TSA
17420 27419 CI GUA LAX
17421 27420 CI GUM TPE
17422 27421 CI HAK TPE
17423 27422 CI HAN TPE
17424 27423 CI HIJ TPE
17425 27424 CI HKG CGK
17426 27425 CI HKG KHH
17427 27426 CI HKG TNN
17428 27427 CI HKG TPE
17429 27428 CI HND TSA
17430 27429 CI HNL NRT
17431 27430 CI HNL TPE
17432 27431 CI IAH ATL
17433 27432 CI ICN TPE
17434 27433 CI ISG TPE
17435 27434 CI JFK KIX
17436 27435 CI KHH BKK
17437 27436 CI KHH CKG
17438 27437 CI KHH HKG
17439 27438 CI KHH KHN
17440 27439 CI KHH KIX
17441 27440 CI KHH MNL
17442 27441 CI KHH NRT
17443 27442 CI KHH OKA
17444 27443 CI KHH PEK
17445 27444 CI KHH PVG
17446 27445 CI KHH SGN
17447 27446 CI KHH SIN
17448 27447 CI KHH SZX
17449 27448 CI KHN KHH
17450 27449 CI KHN TPE
17451 27450 CI KIX JFK
17452 27451 CI KIX KHH
17453 27452 CI KIX RMQ
17454 27453 CI KIX TPE
17455 27454 CI KMI TPE
17456 27455 CI KOJ TPE
17457 27456 CI KUL TPE
17458 27457 CI LAX ATL
17459 27458 CI LAX GUA
17460 27459 CI LAX MSY
17461 27460 CI LAX TPE
17462 27461 CI LHR AMS
17463 27462 CI MNL KHH
17464 27463 CI MNL TPE
17465 27464 CI MSY LAX
17466 27465 CI NGO TPE
17467 27466 CI NRT HNL
17468 27467 CI NRT KHH
17469 27468 CI NRT TPE
17470 27469 CI OKA KHH
17471 27470 CI OKA TPE
17472 27471 CI PEK KHH
17473 27472 CI PEK TPE
17474 27473 CI PEN TPE
17475 27474 CI PNH TPE
17476 27475 CI PUS TPE
17477 27476 CI PVG KHH
17478 27477 CI PVG TPE
17479 27478 CI RGN TPE
17480 27479 CI RMQ KIX
17481 27480 CI ROR TPE
17482 27481 CI SFO ATL
17483 27482 CI SFO TPE
17484 27483 CI SGN KHH
17485 27484 CI SGN TPE
17486 27485 CI SHA TSA
17487 27486 CI SIN KHH
17488 27487 CI SIN SUB
17489 27488 CI SIN TPE
17490 27489 CI SUB SIN
17491 27490 CI SYD AKL
17492 27491 CI SYD TPE
17493 27492 CI SYX TPE
17494 27493 CI SZX KHH
17495 27494 CI SZX TPE
17496 27495 CI TAK TPE
17497 27496 CI TAO TPE
17498 27497 CI TNN HKG
17499 27498 CI TOY TPE
17500 27499 CI TPE BKK
17501 27500 CI TPE BNE
17502 27501 CI TPE CAN
17503 27502 CI TPE CGK
17504 27503 CI TPE CTS
17505 27504 CI TPE CTU
17506 27505 CI TPE DEL
17507 27506 CI TPE DLC
17508 27507 CI TPE DPS
17509 27508 CI TPE FRA
17510 27509 CI TPE FSZ
17511 27510 CI TPE FUK
17512 27511 CI TPE GUM
17513 27512 CI TPE HAK
17514 27513 CI TPE HAN
17515 27514 CI TPE HIJ
17516 27515 CI TPE HKG
17517 27516 CI TPE HND
17518 27517 CI TPE HNL
17519 27518 CI TPE ICN
17520 27519 CI TPE ISG
17521 27520 CI TPE KHN
17522 27521 CI TPE KIX
17523 27522 CI TPE KMI
17524 27523 CI TPE KOJ
17525 27524 CI TPE KUL
17526 27525 CI TPE LAX
17527 27526 CI TPE MNL
17528 27527 CI TPE NGO
17529 27528 CI TPE NRT
17530 27529 CI TPE OKA
17531 27530 CI TPE PEK
17532 27531 CI TPE PEN
17533 27532 CI TPE PNH
17534 27533 CI TPE PUS
17535 27534 CI TPE PVG
17536 27535 CI TPE RGN
17537 27536 CI TPE ROR
17538 27537 CI TPE SFO
17539 27538 CI TPE SGN
17540 27539 CI TPE SIN
17541 27540 CI TPE SYD
17542 27541 CI TPE SYX
17543 27542 CI TPE SZX
17544 27543 CI TPE TAK
17545 27544 CI TPE TAO
17546 27545 CI TPE TOY
17547 27546 CI TPE URC
17548 27547 CI TPE VIE
17549 27548 CI TPE WUH
17550 27549 CI TPE WUX
17551 27550 CI TPE XIY
17552 27551 CI TPE YVR
17553 27552 CI TSA GMP
17554 27553 CI TSA HND
17555 27554 CI TSA SHA
17556 27555 CI URC TPE
17557 27556 CI VIE TPE
17558 27557 CI WUH TPE
17559 27558 CI WUX TPE
17560 27559 CI XIY TPE
17561 27560 CI YVR TPE
17562 27561 CM ADZ BAQ
17563 27562 CM ADZ BOG
17564 27563 CM ADZ CLO
17565 27564 CM ADZ CTG
17566 27565 CM ADZ MDE
17567 27566 CM ADZ PEI
17568 27567 CM ADZ PTY
17569 27568 CM ASU PTY
17570 27569 CM AUA PTY
17571 27570 CM BAQ ADZ
17572 27571 CM BAQ BOG
17573 27572 CM BAQ PTY
17574 27573 CM BGA BOG
17575 27574 CM BGA PTY
17576 27575 CM BOG ADZ
17577 27576 CM BOG BAQ
17578 27577 CM BOG BGA
17579 27578 CM BOG CCS
17580 27579 CM BOG CLO
17581 27580 CM BOG CTG
17582 27581 CM BOG CUN
17583 27582 CM BOG HAV
17584 27583 CM BOG LET
17585 27584 CM BOG MDE
17586 27585 CM BOG MEX
17587 27586 CM BOG PEI
17588 27587 CM BOG PTY
17589 27588 CM BOG PUJ
17590 27589 CM BOG SMR
17591 27590 CM BOG UIO
17592 27591 CM BOS PTY
17593 27592 CM BSB PTY
17594 27593 CM CCS BOG
17595 27594 CM CCS MDE
17596 27595 CM CCS PTY
17597 27596 CM CLO ADZ
17598 27597 CM CLO BOG
17599 27598 CM CLO PTY
17600 27599 CM CNF PTY
17601 27600 CM COR PTY
17602 27601 CM CTG ADZ
17603 27602 CM CTG BOG
17604 27603 CM CTG PTY
17605 27604 CM CUC PTY
17606 27605 CM CUN BOG
17607 27606 CM CUN PTY
17608 27607 CM CUR PTY
17609 27608 CM EWR PTY
17610 27609 CM EZE PTY
17611 27610 CM GDL PTY
17612 27611 CM GIG PTY
17613 27612 CM GRU PTY
17614 27613 CM GUA MGA
17615 27614 CM GUA PTY
17616 27615 CM GUA SJO
17617 27616 CM GYE PTY
17618 27617 CM HAV BOG
17619 27618 CM HAV PTY
17620 27619 CM IAD PTY
17621 27620 CM IAH PTY
